image,trial,attack,payload_bpp_requested,nominal_bpp_used,effective_user_bpp,payload_bytes,max_payload_bytes,ecc_bytes,rs_chunks,packet_seed,raw_bit_ber,hard_exact,hard_error,erasure_exact,erasure_error,max_erasures_per_chunk,psnr_db,global_ssim
<COCO_VAL2017_DIR>\000000001818.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.001922607421875,True,,True,,8,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.006744384765625,True,,True,,8,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001993.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00042724609375,True,,True,,8,36.284172140141315,0.9985963981052485
<COCO_VAL2017_DIR>\000000001993.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.005218505859375,True,,True,,8,36.284172140141315,0.9985963981052485
<COCO_VAL2017_DIR>\000000002006.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0068206787109375,True,,True,,8,36.25806235887507,0.9976944187153841
<COCO_VAL2017_DIR>\000000002006.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.013397216796875,True,,True,,8,36.25806235887507,0.9976944187153841
<COCO_VAL2017_DIR>\000000002149.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.000579833984375,True,,True,,8,34.257815902584106,0.9972177591982876
<COCO_VAL2017_DIR>\000000002149.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00604248046875,True,,True,,8,34.257815902584106,0.9972177591982876
<COCO_VAL2017_DIR>\000000002153.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0059051513671875,True,,True,,8,36.55335421449439,0.9955331405634907
<COCO_VAL2017_DIR>\000000002153.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.01605224609375,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,8,36.55335421449439,0.9955331405634907
<COCO_VAL2017_DIR>\000000002157.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0028076171875,True,,True,,8,35.89815784713458,0.9979376677258346
<COCO_VAL2017_DIR>\000000002157.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0102996826171875,True,,True,,8,35.89815784713458,0.9979376677258346
<COCO_VAL2017_DIR>\000000002261.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0028533935546875,True,,True,,8,36.14566095318538,0.9966756107247281
<COCO_VAL2017_DIR>\000000002261.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.010955810546875,True,,True,,8,36.14566095318538,0.9966756107247281
<COCO_VAL2017_DIR>\000000002299.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0004730224609375,True,,True,,8,36.522424839176196,0.9989071805548955
<COCO_VAL2017_DIR>\000000002299.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0049591064453125,True,,True,,8,36.522424839176196,0.9989071805548955
<COCO_VAL2017_DIR>\000000002431.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0010986328125,True,,True,,8,37.42250959981198,0.9978877475244924
<COCO_VAL2017_DIR>\000000002431.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0069122314453125,True,,True,,8,37.42250959981198,0.9978877475244924
<COCO_VAL2017_DIR>\000000002473.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0016326904296875,True,,True,,8,35.12988823232518,0.9979295088220844
<COCO_VAL2017_DIR>\000000002473.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0131378173828125,False,RS decode failed in chunk 8: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 8: Too many (or few) errors found by Chien Search for the errata locator polynomial!,8,35.12988823232518,0.9979295088220844
