image,trial,attack,payload_bpp_requested,nominal_bpp_used,effective_user_bpp,payload_bytes,max_payload_bytes,ecc_bytes,rs_chunks,packet_seed,raw_bit_ber,hard_exact,hard_error,erasure_exact,erasure_error,max_erasures_per_chunk,psnr_db,global_ssim
<COCO_VAL2017_DIR>\000000000139.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.0015262515262515263,True,,True,,0,37.92687692650659,0.9983068739115016
<COCO_VAL2017_DIR>\000000000285.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.00931013431013431,True,,True,,0,37.30329549908112,0.9990553048025306
<COCO_VAL2017_DIR>\000000000632.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.008852258852258852,True,,True,,0,36.63337380659757,0.9967910627108594
<COCO_VAL2017_DIR>\000000000724.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.0032432844932844935,True,,True,,0,40.97150980406197,0.9993385345618931
<COCO_VAL2017_DIR>\000000000776.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.01282051282051282,True,,True,,0,38.002179164222675,0.9980139499813334
<COCO_VAL2017_DIR>\000000000785.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.0008012820512820513,True,,True,,0,39.63389932407095,0.9992146164759516
<COCO_VAL2017_DIR>\000000000802.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.0006486568986568986,True,,True,,0,41.53504121944553,0.9991894314211883
<COCO_VAL2017_DIR>\000000000872.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.011485042735042736,True,,True,,0,38.37735773180822,0.9991724881049149
<COCO_VAL2017_DIR>\000000000885.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.006524725274725275,True,,True,,0,40.77770574724945,0.9989730319699517
<COCO_VAL2017_DIR>\000000001000.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.05105311355311355,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,35.91671124669137,0.9981825853920655
<COCO_VAL2017_DIR>\000000001268.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.008012820512820512,True,,True,,0,39.44051880943441,0.9993813237235082
<COCO_VAL2017_DIR>\000000001296.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.002251221001221001,True,,True,,0,40.64555030191456,0.9994823449118152
<COCO_VAL2017_DIR>\000000001353.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,0.0008775946275946276,True,,True,,0,41.27256443959769,0.9992320385378075
<COCO_VAL2017_DIR>\000000001425.jpg,0,clean,0.1,0.0999755859375,0.0689697265625,2260,2260,64,12,7,3.8156288156288156e-05,True,,True,,0,41.79358285630379,0.999612936216624
