payload_bytes,packet_bytes,block_size,bits_per_token,overhead,image_copies,attack,binning,source_symbols,encoded_symbols,used_token_slots,raw_capacity_bits,recovered_symbols,exact_symbols,token_match_rate,value_match_rate,exact_recovery,failure,capacity_exhausted
64,76,4,2,1.2,16,resize075,projection,19,42,672,1344,42,42,0.956055,1.0,True,,False
64,76,4,2,1.2,16,blur1,projection,19,42,672,1344,42,38,0.878418,0.994048,False,inconsistent equations; symbol data may be corrupted,False
64,76,4,2,1.2,16,noise002,projection,19,42,672,1344,42,42,1.0,1.0,True,,False
64,76,4,2,1.2,16,crop090,projection,19,42,672,1344,42,0,0.079102,0.436012,False,inconsistent equations; symbol data may be corrupted,False
128,140,4,1,0.5,2,clean,projection,35,53,512,512,16,16,1.0,1.0,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,2,jpeg85,projection,35,53,512,512,16,16,1.0,1.0,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,2,resize075,projection,35,53,512,512,16,16,0.966797,1.0,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,2,blur1,projection,35,53,512,512,16,16,0.882812,1.0,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,2,noise002,projection,35,53,512,512,16,16,1.0,1.0,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,2,crop090,projection,35,53,512,512,16,0,0.072266,0.685547,False,decoder stopped with 19 missing source blocks,True
128,140,4,1,0.5,4,clean,projection,35,53,1024,1024,32,32,1.0,1.0,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,4,jpeg85,projection,35,53,1024,1024,32,32,1.0,1.0,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,4,resize075,projection,35,53,1024,1024,32,32,0.959961,1.0,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,4,blur1,projection,35,53,1024,1024,32,32,0.883789,1.0,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,4,noise002,projection,35,53,1024,1024,32,32,1.0,1.0,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,4,crop090,projection,35,53,1024,1024,32,0,0.075195,0.691406,False,decoder stopped with 3 missing source blocks,True
128,140,4,1,0.5,8,clean,projection,35,53,1696,1696,53,53,1.0,1.0,True,,False
128,140,4,1,0.5,8,jpeg85,projection,35,53,1696,1696,53,53,1.0,1.0,True,,False
128,140,4,1,0.5,8,resize075,projection,35,53,1696,1696,53,53,0.961426,1.0,True,,False
128,140,4,1,0.5,8,blur1,projection,35,53,1696,1696,53,53,0.87793,1.0,True,,False
128,140,4,1,0.5,8,noise002,projection,35,53,1696,1696,53,53,1.0,1.0,True,,False
128,140,4,1,0.5,8,crop090,projection,35,53,1696,1696,53,0,0.074707,0.682193,False,inconsistent equations; symbol data may be corrupted,False
128,140,4,1,0.5,12,clean,projection,35,53,1696,1696,53,53,1.0,1.0,True,,False
128,140,4,1,0.5,12,jpeg85,projection,35,53,1696,1696,53,53,1.0,1.0,True,,False
128,140,4,1,0.5,12,resize075,projection,35,53,1696,1696,53,53,0.962565,1.0,True,,False
