image,trial,attack,payload_bpp_requested,nominal_bpp_used,effective_user_bpp,payload_bytes,max_payload_bytes,ecc_bytes,rs_chunks,packet_seed,raw_bit_ber,hard_exact,hard_error,erasure_exact,erasure_error,max_erasures_per_chunk,psnr_db,global_ssim
<CALTECH101_IMAGES_DIR>\accordion\test_01661.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0002593994140625,True,,True,,0,38.890110270570084,0.9987191362830297
<CALTECH101_IMAGES_DIR>\accordion\test_01662.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00067138671875,True,,True,,0,37.8589774134351,0.9992589028759975
<CALTECH101_IMAGES_DIR>\accordion\test_01663.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00018310546875,True,,True,,0,38.890549004852545,0.9988785145280301
<CALTECH101_IMAGES_DIR>\accordion\test_01664.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0011749267578125,True,,True,,0,38.04223984808207,0.9989046763877291
<CALTECH101_IMAGES_DIR>\accordion\test_01665.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.000640869140625,True,,True,,0,38.131453636730235,0.9993189698271967
<CALTECH101_IMAGES_DIR>\accordion\train_00960.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,6.103515625e-05,True,,True,,0,39.58291155345728,0.997898963625206
<CALTECH101_IMAGES_DIR>\accordion\train_00961.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0016021728515625,True,,True,,0,38.87983407948131,0.9988908980818508
<CALTECH101_IMAGES_DIR>\accordion\train_00962.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0011444091796875,True,,True,,0,38.06100245593419,0.9994663810125564
<CALTECH101_IMAGES_DIR>\accordion\train_00963.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0005950927734375,True,,True,,0,38.23075570085673,0.9992791838930727
<CALTECH101_IMAGES_DIR>\accordion\train_00964.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.000152587890625,True,,True,,0,38.69748209459127,0.9988314893772487
<CALTECH101_IMAGES_DIR>\accordion\train_00965.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0013580322265625,True,,True,,0,37.29172905336482,0.9989993935330407
<CALTECH101_IMAGES_DIR>\accordion\train_00966.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0002593994140625,True,,True,,0,38.740849291518764,0.99897872041907
