image,trial,attack,payload_bpp_requested,nominal_bpp_used,effective_user_bpp,payload_bytes,max_payload_bytes,ecc_bytes,rs_chunks,packet_seed,raw_bit_ber,hard_exact,hard_error,erasure_exact,erasure_error,max_erasures_per_chunk,psnr_db,global_ssim
<COCO_VAL2017_DIR>\000000000139.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.001708984375,True,,True,,8,36.12621512014264,0.9974206019591785
<COCO_VAL2017_DIR>\000000000285.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0059967041015625,True,,True,,8,35.72808898933354,0.9986376650662245
<COCO_VAL2017_DIR>\000000000632.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.029510498046875,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,8,35.671905555291474,0.9959724199753021
<COCO_VAL2017_DIR>\000000000724.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0019073486328125,True,,True,,8,38.49940054160896,0.9987834817401973
<COCO_VAL2017_DIR>\000000000776.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0093231201171875,True,,True,,8,36.357081531847356,0.9970766643982205
<COCO_VAL2017_DIR>\000000000785.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00213623046875,True,,True,,8,37.25976394531394,0.9986382454632874
<COCO_VAL2017_DIR>\000000000802.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0009613037109375,True,,True,,8,38.86867622229363,0.9984731709541342
<COCO_VAL2017_DIR>\000000000872.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0083465576171875,True,,True,,8,36.62431016870242,0.9987558344143864
<COCO_VAL2017_DIR>\000000000885.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0029754638671875,True,,True,,8,38.6350206464012,0.9982879623443025
<COCO_VAL2017_DIR>\000000001000.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.02764892578125,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,8,34.858338108932806,0.9976692929787006
<COCO_VAL2017_DIR>\000000001268.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0096588134765625,True,,True,,8,37.48412725673973,0.9990243254201657
<COCO_VAL2017_DIR>\000000001296.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0027008056640625,True,,True,,8,38.290194520386805,0.9990932641510086
<COCO_VAL2017_DIR>\000000001353.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0012054443359375,True,,True,,8,38.954669313596575,0.9986975713880724
<COCO_VAL2017_DIR>\000000001425.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,7.62939453125e-05,True,,True,,8,38.77387722368614,0.9992107073210342
<COCO_VAL2017_DIR>\000000001490.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,9.1552734375e-05,True,,True,,8,38.181628710697396,0.9978878135097256
<COCO_VAL2017_DIR>\000000001503.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,4.57763671875e-05,True,,True,,8,39.159697965670276,0.998530017601529
<COCO_VAL2017_DIR>\000000001532.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.0005950927734375,True,,True,,8,38.497419002289874,0.9988997850433137
